频道名,地址,logo,tvg频道名,tvg国家,tcg语言,tvg分组,tvg-id,resolution
Maray TV,https://5eaccbab48461.streamlock.net:1936/8242/ngrp:8242_all/playlist.m3u8,https://i.imgur.com/YinMA8c.png,,,,General,MarayTV.cl@SD,
Maraya (1080p),https://shd-amg-fast.edgenextcdn.net/tx008/playlist.m3u8,https://shahid.mbc.net/mediaObject/d089a559-4f41-4def-a786-f98fcfbf0464?height=auto&width=288&croppingPoint=&version=1&type=png,,,,Series,Maraya.sa@HD,
Marca TV (1080p),http://200.7.219.221:8088/live/livetv/index.m3u8,https://i.imgur.com/ez1NxwJ.jpg,,,,General,MarcaTV.ec@SD,
Marga Marga TV (720p),https://v1.tustreaming.cl/margamargatv/index.m3u8,https://i.imgur.com/4cg51eE.png,,,,General,MargaMargaTV.cl@SD,
Maria Vision (1080p),https://1601580044.rsc.cdn77.org/live/_jcn_/amlst:CHANNEL_2/playlist.m3u8,https://i.imgur.com/gP3XAlV.jpeg,,,,Religious,MariaVisionItalia.it@SD,
María Visión Mexico (360p) [Not 24/7],https://1601580044.rsc.cdn77.org/live/_jcn_/amlst:Mariavision/master.m3u8,https://i.imgur.com/GylOPxE.png,,,,Religious,MariaVision.mx@SD,
Maria Vision USA (1080p),https://1601580044.rsc.cdn77.org/live/_jcn_/amls:PALMIAMI/playlist.m3u8,https://i.imgur.com/eaVt8R1.png,,,,Religious,MariaVisionUSA.us@SD,
María+Visión Medjugorje (720p),https://1601580044.rsc.cdn77.org/live/_jcn_/amlst:Italiasette/playlist.m3u8,https://i.imgur.com/xUOspBx.png,,,,Religious,MariaPlusVisionMedjugorje.ba@SD,
Marina TV (1080p),https://ffs.gulfsat.com/Marina-TV-HD/index.m3u8,https://i.imgur.com/F2PzEaw.png,,,,Music,MarinaTV.kw@SD,
Mario Pinto TV (720p) [Not 24/7],https://eu1.servers10.com:8081/8028/index.m3u8,https://i.imgur.com/9rU6yWo.jpg,,,,News,MarioPintoTV.ec@SD,
Marjaeyat TV Arabic (1080p),https://livefa.marjaeyattv.com/mtv_ar/playlist.m3u8,https://i.imgur.com/LsYYkUI.png,,,,Religious,MarjaeyatTVArabic.iq@SD,
Marjaeyat TV English (1080p),https://livefa.marjaeyattv.com/mtv_en/playlist.m3u8,https://i.imgur.com/Dvf61Jp.png,,,,Religious,MarjaeyatTVEnglish.iq@SD,
Marjaeyat TV Persian (240p) [Not 24/7],https://livefa.marjaeyattv.com/mtv_fa/playlist.m3u8,https://i.imgur.com/fCj05f0.png,,,,Religious,MarjaeyatTVPersian.iq@SD,
Mark Rober TV (1080p),https://d217xu4o9hejvm.cloudfront.net/playlist.m3u8,,,,,Undefined,,
Marka TV (720p) [Not 24/7],https://5790d294af2dc.streamlock.net/markatv/markatv/playlist.m3u8,https://www.vivalivetv.com/public/files/shows/0/1/3355-294x165-FFFFFF.jpg,,,,General,MarkaTV.do@HD,
Marla Vision (576p) [Not 24/7],https://soportedvb.click:3877/live/merlavisionlive.m3u8,https://www.vivalivetv.com/public/files/shows/0/1/3738-294x165-FFFFFF.jpg,,,,General,MarlaVision.do@SD,
Married... with Children,https://jmp2.uk/plu-66bb3212fe11e5000883ea6b.m3u8,https://i.imgur.com/L9Epmtf.png,,,,Series,MarriedwithChildren.us@UK,
Marsella TV,https://stmv2.voxtvhd.com.br/marsella/marsella/playlist.m3u8,https://i.imgur.com/wwYOa00.png,,,,General,MarsellaTV.co@SD,
Marsh TV (720p) [Not 24/7],http://cdn.dovecher.tv:8081/live/marsh/playlist.m3u8,https://i.imgur.com/Dt1mPyX.png,,,,Undefined,TVMarsh.rs@SD,
Martin County MCTV (Martin County FL) (720p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/martin/G0074_002/playlist.m3u8,https://i.imgur.com/7VzlbLp.png,,,,Legislative,MartinCountyTV.us@SD,
Mas23 TV,https://movil.ejeserver.com/live/mas23tv.m3u8,https://i.imgur.com/y0h8dlX.png,,,,Music,Mas23TV.pa@SD,
Más adrenalina,https://jmp2.uk/plu-687fea9a4fa995eff284a1c8.m3u8,https://images.pluto.tv/channels/687fea9a4fa995eff284a1c8/colorLogoPNG_1755151031497.png,,,,Entertainment,Masadrenalina.us@SD,
Más FM 95.9 (720p),https://vivo.solumedia.com:19360/masfm/masfm.m3u8,https://i.imgur.com/TJ4gWQM.png,,,,Music,MasFM.ar@SD,
Mas Norte TV [Not 24/7],https://live.arnoproducciones.com/hls/norte.m3u8,https://i.imgur.com/NmsWlj6.jpeg,,,,General,MasNorteTV.co@SD,
Más Noticias Televisión (720p),https://www.amixtv.com:8081/mntvh/index.m3u8,https://i.imgur.com/FG4nfRX.jpg,,,,News,MasNoticiasTelevision.hn@SD,
Más Talk (1080p),https://vod2live.univtec.com/manifest/89290956-94ab-4950-accb-a54bbd7e176f.m3u8,https://i.imgur.com/unE2LGz.jpg,,,,Entertainment,MasTalk.ve@SD,
MAS TV,https://cdn.streamhispanatv.net:3011/live/mastvgtlive.m3u8,https://i.imgur.com/3XuwlkQ.jpg,,,,General,MASTV.gt@SD,
Masala TV (576p),http://103.250.28.74:8000/play/a02x/index.m3u8,https://upload.wikimedia.org/wikipedia/id/0/06/Logo_Hum_Masala.jpeg,,,,Cooking,MasalaTV.pk@SD,
Masha & the Bear (1080p) [Geo-blocked],https://amg01954-amg01954c2-samsung-gb-10391.playouts.now.amagi.tv/ts-eu-w1-n2/playlist/amg01954-animaccordltd-mashaandthebeareng-samsunggb/playlist.m3u8,,,,,Undefined,,
Mashariki TV (720p) [Not 24/7],https://goliveafrica.media:9998/live/634adc0806f2b/index.m3u8,https://i.imgur.com/5Qcwpg5.jpg,,,,General,MasharikiTV.ke@SD,
Mashriq TV (576p),http://103.250.28.74:8000/play/a02s/index.m3u8,https://i.imgur.com/8pMiqcp.png,,,,News,MashriqTV.pk@SD,
MasMusica FM (720p),https://movil.ejeserver.com/live/masmusica.m3u8,https://i.imgur.com/tCg7owd.png,,,,Music,MasMusicaFM.co@SD,
"like Gecko) Chrome/149.0.0.0 Safari/537.36"" group-title=""Entertainment"",Mason TV (1080p)",,https://i.imgur.com/lySRePP.png,,,,Entertainment,MasonTV.ua@SD,
Master Chefs Academy TV (720p),https://platform-iuoamc.uk/iptv/mca-tv/index.m3u8,https://platform-iuoamc.uk/storage/tv/branding/mca-tv-official-logo.png,,,,Cooking;Education,MasterChefsAcademyTV.uk@HD,
Master TV (720p),https://live-evg5.tv360.bitel.com.pe/bitel/mastertvSRT/playlist.m3u8,https://i.imgur.com/K2ZimRv.png,,,,General,MasterTV.pe@SD,
Master's TV (720p),https://mn-nl.mncdn.com/commectv_live/masterstv/index.m3u8,,,,,Religious,MastersTV.ng@SD,
MasterChef,https://jmp2.uk/plu-6077045b6031bd00078de127.m3u8,https://i.imgur.com/lOuySbz.png,,,,Series,MasterChef.us@Brazil,
MasterChef Argentina,https://jmp2.uk/plu-69fcaa88e022927e1c94c533.m3u8,,,,,Undefined,,
MasterChef Brasil Profissionais,https://jmp2.uk/plu-681110afc188aa63faa147e0.m3u8,,,,,Undefined,,
MasterChef Colombia,https://jmp2.uk/plu-69fcaa71ea95ffff0987f555.m3u8,,,,,Undefined,,
MasterChef Danmarks største madtalenter,https://jmp2.uk/plu-61c19edbf535220007075c4e.m3u8,https://images.pluto.tv/channels/61c19edbf535220007075c4e/colorLogoPNG.png,,,,Cooking;Lifestyle,MasterChefDanmarksstorstemadtalenter.se@DK,
Masterchef UK (1080p),https://d1nn4ic5ci0eid.cloudfront.net/MasterchefUKPoweredbyBanijay_GB.m3u8,,,,,Undefined,,
"like Gecko) Chrome/83.0.4103.97 Safari/537.36 CrKey/1.44.191160"" group-title=""General"",Mataró Televisió (1080p)",,https://i.imgur.com/FTGbu8A.png,,,,General,MataroTelevisio.es@SD,
Match! Boets (576p),http://stream.mcquack.net/112/index.m3u8,https://i.imgur.com/DogOkA4.png,,,,Sports,MatchBoets.ru@SD,
Match! Strana (720p),http://31.148.48.15/Match_Strana/index.m3u8,https://i.imgur.com/X02s2UE.png,,,,Sports,MatchStrana.ru@SD,
Match! Ultra (720p),http://stream.mcquack.net/169/index.m3u8,https://www.kartina.tv/media/news/images/News/SEO/kanal-match-ultra.jpg,,,,Sports,MatchUltra.ru@4K,
Matched Married Meet (1080p) [Geo-blocked],https://pb-zrn69przatyzi.akamaized.net/Matched_Married_Meet.m3u8,,,,,Undefined,,
Matched Married Meet by Lifetime (720p),https://jmp2.uk/plu-6887a86be3703b7d42b3eca3.m3u8,,,,,Undefined,,
MaTele (1080p) [Not 24/7],https://live.matele.be/hls/live.m3u8,https://i.imgur.com/rw72POr.png,,,,General,Matele.be@SD,
Mathrubhumi News (576p),https://streams.tangotv.in/MATHRUBHUMINEWS/ORIGIN/index.m3u8,https://i.imgur.com/diQftzP.png,,,,News,MathrubhumiNews.in@SD,
Matlock,https://jmp2.uk/plu-6850426e53d981d1fdb0d966.m3u8,https://images.pluto.tv/channels/6850426e53d981d1fdb0d966/colorLogoPNG_1750165804146.png,,,,Series,Matlock.de@GB,
Matlock,https://jmp2.uk/plu-66290a779e68c20008a18cf3.m3u8,https://images.pluto.tv/channels/66290a779e68c20008a18cf3/colorLogoPNG.png,,,,Classic;Series,Matlock.se@DK,
Matlock,https://jmp2.uk/plu-66290b7523e24f000832cc17.m3u8,https://images.pluto.tv/channels/66290a779e68c20008a18cf3/colorLogoPNG.png,,,,Classic;Series,Matlock.se@NO,
Matlock,https://jmp2.uk/plu-66290c12801af8000850c1a9.m3u8,https://images.pluto.tv/channels/66290a779e68c20008a18cf3/colorLogoPNG.png,,,,Classic;Series,Matlock.se@SE,
Matlock,https://jmp2.uk/plu-63da365f60bc8f0008a50f44.m3u8,https://images.pluto.tv/channels/63da365f60bc8f0008a50f44/colorLogoPNG.png,,,,Series,Matlock.us@CA,
Matlock,https://jmp2.uk/plu-60f754f98185580007eb0754.m3u8,https://images.pluto.tv/channels/63da365f60bc8f0008a50f44/colorLogoPNG.png,,,,Series,Matlock.us@SD,
Matrix TV Yogyakarta (720p),,https://stream.matrixtv.id/logo,,,,Undefined,MatrixTVYogyakarta.id@HD,
Mattel Jr. (720p),https://dc6v647pwrp79.cloudfront.net/matjr.m3u8,,,,,Undefined,,
Mattel Junior,https://jmp2.uk/plu-6888928eb52fb742416673d2.m3u8,,,,,Undefined,,
Mattel Junior,https://jmp2.uk/plu-686e74b0e48af72bc266e798.m3u8,,,,,Undefined,,
Mattel Junior,https://jmp2.uk/plu-686cfe983ffa5e0c91cdb5df.m3u8,,,,,Undefined,,
Maverick Black Cinema (1080p),https://maverick-maverick-black-cinema-3-us.roku.wurl.tv/playlist.m3u8,https://images.fubo.tv/station_logos/maverick_black_cinema_c.png,,,,Movies,MaverickBlackCinema.us@SD,
MaviKaradeniz (1080p) [Not 24/7],https://live.artidijitalmedya.com/artidijital_mavikaradeniz/mavikaradeniz/playlist.m3u8,https://i.imgur.com/wyWappU.png,,,,General,MaviKaradenizTV.tr@SD,
Max (576p),http://5.254.89.106:80/8882/index.m3u8,https://i.imgur.com/bJ13Rmt.png,,,,Movies,Max.al@HD,
Max & Ruby,https://jmp2.uk/plu-62fb6a4feb32e8000708f4d0.m3u8,,,,,Undefined,,
MAX Anime (1080p),https://cdnlive.klicgo.net/maxanime/live/playlist.m3u8,https://i.imgur.com/Oj3hEBh.jpg,,,,Animation,MAXAnime.ve@SD,
"like Gecko) Chrome/149.0.0.0 Safari/537.36x"" group-title=""Sports"",Max Sport 1 (720p)",,https://i.imgur.com/0ohnpql.png,,,,Sports,MaxSport1.bg@SD,
"like Gecko) Chrome/149.0.0.0 Safari/537.36"" group-title=""Sports"",Max Sport 2 (720p)",,https://i.imgur.com/33m1wPN.png,,,,Sports,MaxSport2.bg@SD,
"like Gecko) Chrome/149.0.0.0 Safari/537.36"" group-title=""Sports"",Max Sport 3 (720p)",,https://i.imgur.com/eGiGgZ2.png,,,,Sports,MaxSport3.bg@SD,
"like Gecko) Chrome/149.0.0.0 Safari/537.3"" group-title=""Sports"",Max Sport 4",,https://i.imgur.com/7IxXX6f.png,,,,Sports,MaxSport4.bg@SD,
Max TV (1080p),https://streamer2.nexgen.bz/14-MAX/index.m3u8,https://i.imgur.com/TF4snV6.jpeg,,,,Music,MaxTV.bz@SD,
Maxima TV,https://maximatv.net/hls/stream.m3u8,https://i.imgur.com/HMZRVL5.jpeg,,,,Entertainment,MaximaTV.ve@SD,
Maxivisión TV (720p),https://video03.logicahost.com.br/maxivisiontv/maxivisiontv/playlist.m3u8,https://i.imgur.com/UC8WrEN.jpg,,,,Entertainment,MaxivisionTV.gt@SD,
MaxTV [Not 24/7],https://inliveserver.com:1936/8078/8078/playlist.m3u8,https://gia.tv/streams/pstream/209851.png,,,,Entertainment,MaxTV.co@HD,
MaxTV/Dieu TV (1080p),https://cdn.katapy.io/cache/stream/katapytv/dieu/playlist.m3u8,https://i.imgur.com/13PjEk8.png,,,,General,MaxTV.ch@SD,
Maya Channel,http://146.88.62.69:1935/Transcoder/มายาHD.stream_576p/playlist.m3u8,https://i.imgur.com/UropueN.png,,,,Entertainment,MayaChannel.th@SD,
Maya TV (480p) [Not 24/7],https://media.streambrothers.com:19360/8356/8356.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Maya_TV_logo.png/960px-Maya_TV_logo.png,,,,News,MayaTV.hn@SD,
Mayday Air Disaster (1080p),https://d1vx4007e1im6x.cloudfront.net/playlist.m3u8,,,,,Undefined,,
Mayday Air Disaster,https://jmp2.uk/plu-6852811933a52de120f8b89d.m3u8,,,,,Undefined,,
Mayday: Catastrophe Aérienne (720p),https://jmp2.uk/plu-686e74c777ed3360cb6908bf.m3u8,,,,,Undefined,,
Mayday: Disastro Aereo (720p),https://jmp2.uk/plu-690cb9140d121b44ad925ac9.m3u8,,,,,Undefined,,
Mayyazhi (720p) [Not 24/7],http://131.153.22.8:1935/MAYYAZHI/live/playlist.m3u8,https://i.imgur.com/E3WYWF5.jpg,,,,General,Mayyazhi.in@SD,
Mazhavil Manorama (576p),https://mumt03.tangotv.in/Dsly5z3HMAZHAVILMANORAMAINT/index.m3u8,https://i.imgur.com/fjgzW20.png,,,,Entertainment,MazhavilManorama.in@SD,
Mazhavil Manorama HD (1080p),https://cdn-7.pishow.tv/live/1129/master.m3u8,https://i.imgur.com/fjgzW20.png,,,,Entertainment,MazhavilManorama.in@HD,
Mazzika (576p),http://149.100.11.235:8080/Mazzika/index.m3u8,https://i.imgur.com/P7PUHIx.png,,,,Music,Mazzika.eg@SD,
MBC (1080p),https://cdn8.fntvchannel.com/v1/master/02eeb1726c343dc9c30c32e93dee82013e157021/FNTV-CHANNEL_CDN77/index.m3u8,https://mybingechannel.co.uk/wp-content/uploads/2023/02/mbc-logo-for-website.png,,,,Undefined,MBC.uk@HD,
MBC 1 (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-1/15cf99af5de54063fdabfefe66adc075/index.m3u8,https://i.imgur.com/CiA3plN.png,,,,General,MBC1.ae@SD,
MBC 1 Egypt (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-1-na/eec141533c90dd34722c503a296dd0d8/index.m3u8,https://i.imgur.com/CiA3plN.png,,,,General,MBC1Egypt.eg@HD,
MBC 1 USA (1080p) [Geo-blocked],https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-1-usa/fdac3a4fc0473f1f56e07ec1d63a4b7b/index.m3u8,https://i.imgur.com/CiA3plN.png,,,,General,MBC1USA.us@SD,
MBC 3 USA (1080p) [Geo-blocked],https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-3-usa/5d58265a862a476dc7f97694addb5ded/index.m3u8,https://i.imgur.com/PVt8OPN.png,,,,Kids,MBC3USA.us@SD,
MBC 4 (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-4/24f134f1cd63db9346439e96b86ca6ed/index.m3u8,https://i.imgur.com/BcXASJp.png,,,,Entertainment,MBC4.ae@SD,
MBC 5 (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-5/ee6b000cee0629411b666ab26cb13e9b/index.m3u8,https://i.imgur.com/fRWaDyF.png,,,,Family,MBC5.ae@SD,
MBC America (1080p),https://cdn-us-east-prod-ingest-infra-dacast-com.akamaized.net/624ff8f9-db18-da92-4d42-896fa2ff3eb3/source/index.m3u8,https://i.imgur.com/RRc23ra.png,,,,Culture;Entertainment;Music,MBCAmerica.us@SD,
MBC Andong (안동 MBC) (360p) [Not 24/7],http://andong.webcasting.co.kr/live/mbc/playlist.m3u8,https://i.imgur.com/nqRWpUu.png,,,,General,HLAWDTV.kr@SD,
MBC Bollywood (1080p) [Geo-blocked],https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-bollywood/546eb40d7dcf9a209255dd2496903764/index.m3u8,https://i.imgur.com/TTAGFHG.png,,,,Movies,MBCBollywood.ae@SD,
MBC Brasil TV,https://play.mbcbrasil.tv.br/playlist.m3u8,https://eswqkrogupaisirwcsys.supabase.co/storage/v1/object/public/mbc-media/canais/1775702325773-d10vtu076za.png,,,,General,MBCBrasilTV.br@SD,
MBC Busan (부산MBC) (360p) [Not 24/7],https://stream.bsmbc.com/livetv/BusanMBC_TV_onairstream/playlist.m3u8,https://i.imgur.com/jiFOYi5.png,,,,General,HLKUDTV.kr@SD,
MBC Chuncheon (춘천 MBC) (480p) [Not 24/7],https://stream.chmbc.co.kr/TV/myStream/playlist.m3u8,https://i.imgur.com/lthyx2P.png,,,,General,HLANDTV.kr@SD,
MBC Chungbuk (MBC 충북) (720p) [Not 24/7],http://211.33.246.4:32954/cj_live/myStream.sdp/playlist.m3u8,https://i.imgur.com/uR0gScb.png,,,,General,HLAODTV.kr@SD,
MBC Daegu (대구 MBC) (480p) [Not 24/7],https://5ee1ec6f32118.streamlock.net/live/livetv/playlist.m3u8,https://i.imgur.com/LlYQR8m.png,,,,General,HLCTDTV.kr@SD,
MBC Daejeon (대전 MBC) (720p) [Not 24/7],https://ns1.tjmbc.co.kr/live/myStream.sdp/playlist.m3u8,https://i.imgur.com/HCbvAiM.png,,,,General,HLCQDTV.kr@SD,
MBC Drama (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-drama/2c28a458e2f3253e678b07ac7d13fe71/index.m3u8,https://i.imgur.com/g5PWnqp.png,,,,Entertainment,MBCDrama.ae@SD,
MBC Drama (480p) [Geo-blocked],http://mytv.dothome.co.kr/ch/catv/26.php,https://i.imgur.com/Q20rqnX.png,,,,Entertainment,MBCDrama.kr@SD,
MBC Drama USA (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-drama-usa/ea2f5db904aff224b7066e59c7f585a2/index.m3u8,https://i.imgur.com/g5PWnqp.png,,,,Series,MBCDramaUSA.us@SD,
MBC FM (1080p),https://dbbv9umqcd7cs.cloudfront.net/out/v1/db15b75c3cc0400c91961468d6a232ac/index.m3u8,https://i.imgur.com/lF8UxvR.png,,,,Music,MBCFM.ae@SD,
MBC Gangwon (MBC 강원영동) (1080p) [Not 24/7],http://123.254.93.7:1935/tvlive/livestream2/playlist.m3u8,https://i.imgur.com/FGsKCH3.png,,,,General,HLAQDTV.kr@SD,
MBC Gwangju (광주 MBC) (1080p) [Geo-blocked] [Not 24/7],https://media.kjmbc.co.kr/hls/live/stream/playlist.m3u8,https://i.imgur.com/wmGJgYh.png,,,,General,HLCNDTV.kr@SD,
MBC Gyeongnam (경남 MBC) (1080p) [Not 24/7],https://624a79c87201d.streamlock.net/MBCTV/TV1.stream/playlist.m3u8,https://i.imgur.com/Ronb1JP.png,,,,General,MBCGyeongnamTV.kr@SD,
MBC Iraq (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-iraq/e38c44b1b43474e1c39cb5b90203691e/index.m3u8,https://i.imgur.com/D0LxiPE.png,,,,General,MBCIraq.iq@SD,
MBC Jeju (제주 MBC) (352p) [Not 24/7],https://wowza.jejumbc.com/live/tv_jejumbc/playlist.m3u8,https://i.imgur.com/JM4rxGU.png,,,,General,HLAJDTV.kr@SD,
MBC Jeonju (450p),https://5ee9633b25727.streamlock.net/jmbc_tv/_definst_/jmbc_tv.stream/playlist.m3u8,https://i.imgur.com/3C57SwN.png,,,,General,HLCXDTV.kr@SD,
MBC Loud,https://radio-loud-fm.mbc.net/radio-loud-fm_1.m3u8,https://i.imgur.com/mptwwLs.png,,,,Music,MBCLoud.sa@SD,
MBC Masr (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-masr/956eac069c78a35d47245db6cdbb1575/index.m3u8,https://i.imgur.com/o2elx0u.png,,,,General,MBCMasr.eg@SD,
MBC Masr 2 (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-masr-2/754931856515075b0aabf0e583495c68/index.m3u8,https://i.imgur.com/KHo7Gtn.png,,,,General,MBCMasr2.eg@SD,
MBC Masr Drama (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-masr-drama/567b703c19ede6598222de81b0e4508b/index.m3u8,https://media0070.elcinema.com/tvguide/1399_1.png,,,,Series,MBCMasrDrama.sa@SD,
MBC Masr USA (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-masr-usa/cd8d40acdab28aac0582faa3bd3983f1/index.m3u8,https://i.imgur.com/o2elx0u.png,,,,General,MBCMasrUSA.us@SD,
MBC Mokpo (목포 MBC) (720p) [Not 24/7],http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8,https://i.imgur.com/5oraHc0.png,,,,General,HLAMDTV.kr@SD,
MBC Mood (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-mood/78367bf48ccdba501d0d014a10c21031/index.m3u8,https://shahid.mbc.net/mediaObject/c2b6a882-458b-446e-b0fe-f97f7992149a?height=auto&width=144&croppingPoint=&version=1&type=png,,,,Music,MBCMood.sa@HD,
MBC Mood (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-wanasah/13e82ea6232fa647c43b26e8a41f173d/index.m3u8,https://shahid.mbc.net/mediaObject/c2b6a882-458b-446e-b0fe-f97f7992149a?height=auto&width=144&croppingPoint=&version=1&type=png,,,,Music,MBCMood.sa@SD,
MBC Net (480p) [Geo-blocked],http://mytv.dothome.co.kr/ch/catv/28.php,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/MBCNET_%EB%A1%9C%EA%B3%A0.svg/960px-MBCNET_%EB%A1%9C%EA%B3%A0.svg.png,,,,Undefined,MBCNet.kr@SD,
MBC Persia (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-persia/818ee8e4b592dc497608f066d825bfb4/index.m3u8,https://i.imgur.com/4FXiyjn.png,,,,Entertainment,MBCPersia.ae@SD,
MBC Yeosu (여수 MBC) (1080p) [Not 24/7],https://5c3639aa99149.streamlock.net/live_TV/tv/playlist.m3u8,https://i.imgur.com/3VSuYsn.png,,,,General,HLATDTV.kr@SD,
MBC+ Drama (1080p),https://shd-gcp-live.edgenextcdn.net/live/bitmovin-mbc-plus-drama/e37251ec2aac8f6c98f75cd0fa37cd28/index.m3u8,https://i.imgur.com/lxWdjXG.png,,,,Movies,MBCPlusDrama.sa@SD,
MBG TV (1080p),https://stream.convergen.co/mbg_stream/smil:mbStream.smil/playlist.m3u8,https://i.imgur.com/t7GsFJN.jpeg,,,,Legislative,MBGTV.id@FHD,
MC TV (720p),https://rrr.sz.xlcdn.com/?account=mceutv&file=mc2&output=playlist.m3u8&protocol=https&service=wowza&type=live,https://upload.wikimedia.org/wikipedia/tr/c/ca/MC_TV_logosu.png,,,,Entertainment,MCTV.de@HD,
MCI Televisión (1080p),https://video.ejeserver.com/live/mcitelevision.m3u8,https://pbs.twimg.com/profile_images/1836009952420274177/FfYonU6r_400x400.jpg,,,,Family;General;Movies,MCITelevision.co@SD,
Mcleod's Daughters (1080p),https://amg00627-amg00627c5-samsung-nz-2807.playouts.now.amagi.tv/playlist/amg00627-banijayfast-mcleodsdaughters-samsungnz/playlist.m3u8,https://i.imgur.com/q4BBDzw.png,,,,Series,McLeodsDaughters.us@UK,
McLeods Töchter,https://jmp2.uk/plu-66c6fcfc6838ee00085beb1a.m3u8,https://images.pluto.tv/channels/66c6fcfc6838ee00085beb1a/colorLogoPNG.png,,,,Series,McLeodsTochter.de@DACH,
MCM Top (1080p),http://89.33.29.118/MCM/index.m3u8,https://i.imgur.com/EVtWQLd.png,,,,Music,MCMTop.fr@SD,
MCM Top (576p),http://46.32.176.50/mcmtop/index.m3u8,https://i.imgur.com/EVtWQLd.png,,,,Music,MCMTop.ru@SD,
MCN6 (1080p) [Not 24/7],https://d18fcxaqfnwjhj.cloudfront.net/CDN_Ingest/MCN6_MAIN.smil/Playlist.m3u8,https://i.imgur.com/j6IiysJ.png,,,,Entertainment;General,MCN6MainChannel.us@SD,
MCN6 Arts Channel (1080p) [Not 24/7],https://d18fcxaqfnwjhj.cloudfront.net/CDN_Ingest/MCN6_COMEDY.smil/Playlist.m3u8,https://i.imgur.com/j6IiysJ.png,,,,Culture;Education,MCN6ArtsChannel.us@SD,
MCN6 Music Channel (1080p) [Not 24/7],https://d18fcxaqfnwjhj.cloudfront.net/CDN_Ingest/MCN6_MUSIC.smil/Playlist.m3u8,https://i.imgur.com/j6IiysJ.png,,,,Animation;Kids;Music,MCN6MusicChannel.us@SD,
MCN Television (720p),https://eu1.servers10.com:8081/8338/index.m3u8,https://i.imgur.com/SNUaCCw.png,,,,Religious,MCNTelevision.gt@SD,
MCOT HD,https://mcothd-streaming-edge-cdn.mcot.net/tencentmcot/smil:tencentmcot.smil/playlist.m3u8,https://i.imgur.com/ejPxGmU.png,,,,General,MCOTHD.th@HD,
MCOT HD,https://lb1-live-mv.v2h-cdn.com/hls/ffbb/gdhk/gdhk.m3u8,https://i.imgur.com/ejPxGmU.png,,,,General,MCOTHD.th@SD,
MCS (720p),https://l1-xl1.myanmarnet.com/relay2/mcs/ch1/stream.m3u8,,,,,Undefined,,
MDF.1 (1080p),http://58bd5b7a98e04.streamlock.net/medienasa-live/mdf1_high/playlist.m3u8,https://i.imgur.com/IFGXK6u.png,,,,General,MDF1.de@SD,
MDL (720p),http://tv.mondeduloisir.fr:1935/tixtv/smil:web.smil/playlist.m3u8,https://i.imgur.com/REN30bx.png,,,,Undefined,MDL.fr@SD,
MDR Fernsehen Sachsen (1080p) [Geo-blocked],https://mdrtvsnhls.akamaized.net/hls/live/2016928/mdrtvsn/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/MDR_Logo_2017.svg/960px-MDR_Logo_2017.svg.png,,,,General,MDRFernsehen.de@Sachsen,
MDR Fernsehen Sachsen-Anhalt (1080p) [Geo-blocked],https://mdrtvsahls.akamaized.net/hls/live/2016879/mdrtvsa/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/MDR_Logo_2017.svg/960px-MDR_Logo_2017.svg.png,,,,General,MDRFernsehen.de@SachsenAnhalt,
MDR Fernsehen Thüringen (1080p) [Geo-blocked],https://mdrtvthhls.akamaized.net/hls/live/2016880/mdrtvth/index.m3u8,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/MDR_Logo_2017.svg/960px-MDR_Logo_2017.svg.png,,,,General,MDRFernsehen.de@Thuringen,
